review_text,polarity,sentiment,keywords,stars,business_name,latitude,longitude
"Beautiful modern place, they have a nice view, the only thing is that is close to the train and you may hear it if you are on that side of the building, other than that it's great and has a yolk on the corner!",positive,content,"modern, view, train noise, yolk",5.0,The Alexander,39.7618102,-86.1536343
"We had dinner here after a long day at the convention center.  We asked to sit in a quieter area, and they found us a nice table in a side room.  Service was attentive and professional.  Our waiter recommended the aged ribeye steak--""best steak ever.""  I didn't think I wanted an entire 18-ounce boneless, so he suggested we split it.  We did--certainly one of the ""best steaks ever""--cooked perfectly medium rare and it was plenty for both of us.  Of course, we also had the signature shrimp cocktail (horseradish) and the iceberg lettuce wedge with crumbled bacon (very pancetta-like).   OK, iceberg wedge isn't the most exciting salad, but it's great when done well, which this was.      My only disappointment was a wine list that had a very limited choice of medium-priced wines by the bottle, so wine selection took a while.  A small complaint, so I would rate H & I  4.5 stars if possible.",positive,content,"steak, service, wine list",5.0,Harry & Izzy's,39.7645705993,-86.1596685387
"I cannot say enough about the accommodations at the JW. I was working a trade show in the Grand Ballroom today and needed to pump as I am a new mom. Nathan was so quick to help as I was searching for a location that I could use. He opened up a boardroom for me to use and locked it behind me so I would not be disturbed. I know there was at least one other mom that was accommodated at the same time I was. All of the facilities, as well as the boardroom, were impeccably clean. I am so grateful for how kind and wonderful the staff was. Big kudos to the JW and the staff for making such awesome arrangements to support working moms- totally made my day!",positive,delighted,"accommodations, cleanliness, staff, working moms",5.0,JW Marriott Indianapolis,39.7663443,-86.1683755117
I just got C & B's via Order Up Delivery Svc and what a perfect wintry in home dinner. I ordered the Swanky Frank w/ fries and completely enjoyed my loaded up frank. The fries had a little seasoning on them which added a nice touch. I also ordered a lg bowl of beef chili just because I had to have some chili from a chili house. It was nicely pkg'd and I plan on having a late night snack w/some chili later. I requested the sour cream and crackers on the side for warming. I would 100% suggest using Order Up for some cozy chili at home this winter!,positive,delighted,"Swanky Frank, fries, beef chili, Order Up Delivery Svc",5.0,Charlie & Barney's,39.78110939,-86.1740708376
"After visiting with friends and indulging in lots of tastes, consider this my next order at Livery:  (01) Carriage House Margarita with its brandy twist (02) All of the empanadas because I have no shame (03) The Red Drum - it's a lovely fish dish, and it's a way to get a taste of the yuca fries. (04) Churros (Take my advice and don't split 'em with anyone.)  Feel free to copy my order on your visit.",positive,delighted,"Carriage House Margarita, empanadas, Red Drum, churros",4.0,Livery - Indianapolis,39.7766812,-86.1456632
"If you're a Latino, you're best staying away from this place. The lady that cut my hair was rude and very unprofessional.",negative,frustrated,"Latino, rude, unprofessional",1.0,4:59 Barber Lounge,39.910792,-86.108256
"Use the yelp app to get on the waiting list, we went on a Saturday morning and it was very busy, but the waiting list was cut down significantly by using the app. The menu is expansive, a lot of options. The cinnamon French toast was very good. The traditional breakfast foods were on par with most breakfast joints, but the extras on the menu can keep you busy for many visits trying new things. The strawberry orange juice was excellent so I recommend trying it. It was a little hot in the restaurant, could have been cooled down a lot for a more comfortable experience. The service was very good. There were two places to pay at the counter which I thought was a nice way to speed up the leaving process.",positive,content,"waiting list, menu, service",4.0,Yolk Iron Works,39.912061,-86.116656
"A downtown without a bookstore is like a downtown without... I don't know I lost the metaphor. It's just sad is what it is. You need books, you need a place to browse, talk with other book lovers, and listen to book readings. Indy Reads is that place. And it's more than that because all proceeds support a great cause, adult literacy. Most of the books are used so donate a book and pick up a new (used) one. You may be surprised at all the books they have that you didn't even know you wanted. They also have a small selection of new books. If they don't have what you're looking for, you can order it. The one thing I don't really like is that the $1 children's books can be jammed so tightly that it's hard to look through them. The kids books are also arranged by color, which makes it harder for me to distinguish between titles as I glance through. Prices are excellent throughout, and the space is really nice. Check it out!",positive,content,"bookstore, adult literacy, used books, prices",5.0,Indy Reads,39.752463,-86.139962
"We ordered the rib dinner, pork on a bun, Mac n cheese, baked beans, and cole slaw.  Mac n cheese is worthwhile to prostitute yourself out for! The meat on the ribs had great flavor but was as tender as the bottom of my nikes.  Pulled pork had a sweet taste and was overall very good.  Baked beans were okay, cole slaw was very creamy and I would not gets those again (they have an after taste like lake water). The overall experience of getting BBQ in an abandoned car wash is special, worth a try!",positive,content,"rib dinner, Mac n cheese, pulled pork, baked beans, cole slaw",3.0,King Ribs Bar-B-Q,39.8307321,-86.1224332
"I love going into this place to just browse and see what trendy item I can blow my money on. Living near mass ave shopping can be limited but also very competitive. Between silver in the city, boomerang boutique, global gifts, and homespun you pretty much can find whatever you are looking for as far as gifts go.   Silver in the city is always my go to first. They are always on top of the newest ""it"" items for your home and style. They also allow dogs in their store so that's a huge plus because I'm typically walking my dog when I stop in.   The only reason I am not giving them five stars is that although their employees are super friendly, they definitely watch you. I understand the need for this because they have little items that probably get stolen a lot but I always feel like I have no privacy to browse and debate any purchases.   Cheers!",positive,content,"trendy items, dog-friendly, employee behavior",4.0,Silver In the City,39.7733855,-86.1517062
